molecular_weight	gravy	pI	rna_detected_percent	highest_tpm	binary_status
38.6167096	-0.149560117	7.767809868	45.28	68.1309	1
25.8677326	-0.372767857	10.04425488	95.26	501.324	1
34.9516627	-0.500333333	9.289523506	100	276.9437	1
38.8055868	0.206936416	9.317244911	100	395.5283	1
14.6391791	-0.72265625	5.937480736	98.4	194.4117	1
59.8961056	-0.422307692	7.198737907	93.13	338.0316	1
59.1121451	-0.370348837	6.437322807	99.12	987.1614	1
149.8368576	-0.204659763	5.549440956	100	70.5767	1
43.5110892	-0.277120823	5.898943901	98.91	944.1928	1
45.75742	-0.255147059	8.804785728	99.98	588.5862	1
55.1330872	0.685229541	6.087194633	100	1839.9882	1
47.0279942	0.066974596	6.255722237	100	155.5322	1
51.477326	-0.159737418	9.507233238	99.79	45.2147	1
46.9512383	-0.140430622	9.496209145	99.86	129.5163	1
47.2363345	-0.210047847	9.694707298	99.91	28.6824	1
46.2476161	-0.027294686	9.666147804	99.93	124.1413	1
14.8716851	-0.244594595	10.43287029	48.11	43264.8738	1
46.4382268	-0.139277108	9.562353706	99.28	101.2454	1
136.5644923	-0.224917763	6.513146019	100	243.2225	1
85.9555034	-0.331224764	6.054966927	96.97	135.4523	1
69.948617	-0.540384615	9.624888039	99.95	85.4011	1
14.9688883	-0.22	10.38754902	6.61	10526.3506	1
12.4071887	-0.197520661	7.901325798	5.76	2631.7731	1
15.1130615	-0.26	10.70176792	21.79	44147.3751	1
51.5646418	-0.11626898	9.340131187	99.89	30.3862	1
52.2421468	-0.155411255	9.342129707	99.74	39.0659	1
48.9393755	-0.112814645	9.495242119	99.82	42.1416	1
52.065077	-0.06112311	8.796920586	99.63	79.6605	1
50.655104	-0.360792952	6.453919792	100	1740.9756	1
65.4952364	0.345254237	6.556343651	99.96	146.9578	1
17.6489916	-0.053409091	10.33578091	3.6	2389.1678	1
15.4624018	-0.409803922	10.32121105	11.11	5497.8765	1
14.3232243	0.055244755	10.38264942	30.72	6638.5891	1
30.140473	-0.104494382	8.963313484	99.95	86.4728	1
74.1684419	-0.164939024	6.902379417	99.44	57.8817	1
55.7477524	-0.066666667	5.969424248	99.21	1343.1559	1
60.5924208	-0.806690778	5.914915657	99.67	915.6344	1
44.2044111	-0.302910053	9.59729557	99.95	182.2479	1
101.4757884	-0.684597961	5.781741905	100	186.0533	1
88.2357383	0.076072822	9.020883751	89.12	57.8252	1
73.295207	-0.321779141	9.81352253	99.95	113.6202	1
89.0647474	0.094471154	6.371673775	10.1	122.5926	1
29.7149659	-0.516666667	6.794044304	99.58	44.5666	1
42.7526999	-0.651832461	6.194563484	81.05	304.3104	1
22.9136388	-0.448529412	4.536740685	99.28	378.1219	1
36.1825996	-0.4984375	4.977583885	100	7912.1566	1
82.7071854	-0.571637816	5.445937157	100	515.0388	1
44.2807073	-0.359487179	9.081419563	94.04	21.7861	1
20.8825049	-0.577659574	9.067752266	99.93	184.6018	1
48.6589684	0.359619952	9.256773567	100	84.7226	1
85.4840892	-0.483206107	5.881323814	93.23	560.1811	1
25.3872553	-0.74573991	4.706405067	33.35	117.9658	1
16.6280218	-0.701315789	4.050824165	99.81	13596.0885	1
29.679995	0.157575758	9.659829903	86.37	3964.4828	1
52.102301	-0.321881838	5.598322487	94.91	72.7351	1
52.6877449	-0.442640693	5.64481678	95.95	766.9193	1
52.4584307	-0.470498915	5.429624367	99.28	1268.1206	1
51.3114082	-0.367477876	5.890190697	100	117.8291	1
101.9041935	-0.207166853	6.347233009	87.96	67.6171	1
42.8461179	0.005693069	7.050103951	99.96	292.5371	1
72.227345	-0.299074074	5.330212975	99.12	1253.2904	1
70.8455752	-0.069206349	7.978752327	99.52	22.4765	1
61.4482294	0.014233577	8.728003883	99.86	32.3073	1
53.8273597	-0.349176955	5.842559624	99.52	1249.2165	1
34.0317679	-0.155263158	8.836375237	99.81	129.1785	1
64.518904	-0.920665499	5.85176754	100	416.3989	1
86.0565026	-0.204469987	5.431556892	100	1485.662	1
32.3539322	-0.108974359	5.575189018	88.84	5030.0514	1
22.6839731	-0.029411765	9.433223534	95.66	1115.3562	1
27.2187091	-0.508016878	5.77639904	99.75	581.5214	1
15.7113147	0.308	8.108075905	100	752.4284	1
44.3574655	-0.062034739	6.099130821	98.98	223.2766	1
80.1370938	-0.300140449	5.983122444	99.89	162.7076	1
16.5786458	-0.357432432	4.859074593	100	156.2565	1
93.3111251	-0.312677725	4.842989159	99.95	62.3952	1
26.0715857	-0.598305085	10.03877506	100	40.151	1
86.0942954	-0.373097113	8.364531136	98.52	99.8707	1
70.9826618	-0.037816456	6.448633766	97.39	22.3046	1
59.3349375	0.089772727	8.888659096	99.12	48.3779	1
70.9221484	-0.00572337	8.130059624	99.84	43.3593	1
59.167822	0.059594096	5.30349865	33.28	1858.8676	1
98.0710268	-0.011573034	6.017623711	99.84	63.0238	1
61.0152109	-0.280789946	6.685936546	99.95	171.2822	1
87.70726	-0.817691343	8.552327538	99.96	1111.5712	1
29.2142352	-0.328571429	8.973950768	95.38	368.0669	1
27.8694407	-0.140856031	9.356183815	52.14	1700.1447	1
32.9077726	-0.609965636	6.10202961	98.96	1011.0538	1
33.5969309	-0.233887043	5.725300789	100	2454.4334	1
78.2224918	0.187267525	6.133234215	100	623.3617	1
162.5192509	-0.266345492	7.435301781	99.95	55.2056	1
52.768578	0.380430108	9.275082588	99.98	656.0449	1
15.9561622	-0.231081081	10.38729115	14.47	318.6841	1
68.847364	-0.024918567	6.85668087	99.75	29.3264	1
70.7927005	-0.54328594	6.699918938	97.59	3369.4399	1
52.8179587	0.572707889	9.498658943	100	202.9204	1
35.4123278	0.391167192	9.433610344	99.96	2914.8047	1
70.9687257	-0.043015873	8.141857338	99.82	67.9297	1
70.7894886	0.015262321	7.076590919	99.24	53.7944	1
36.7468951	-0.084684685	7.590870094	99.91	143.1465	1
42.6761372	-0.134908136	4.989861107	100	122.1558	1
38.90993	-0.26980057	6.266862679	99.86	328.2223	1
138.1312721	-0.504678363	5.978518486	49.66	186.0823	1
16.2657695	-0.526530612	4.253284645	99.84	586.7035	1
60.9179712	-0.858029197	5.063297081	99.86	118.9311	1
89.5896444	-0.543734336	9.363468742	99.93	62.1589	1
25.9752817	-0.084279476	9.82467556	99.95	59.0732	1
24.1107103	0.082378855	5.718593788	99.96	199.4377	1
17.5941266	-0.961589404	8.279432869	90.52	165.6944	1
118.4493617	-0.933333333	5.052156639	99.88	409.4667	1
17.2006002	-1.150649351	5.973289299	98.04	473.1899	1
101.0774107	-0.202262443	6.86679821	94.73	89.1337	1
64.9509201	-0.04627383	8.294389534	99.51	64.9539	1
67.0578761	-0.557093426	9.028555489	99.91	108.0755	1
73.9090091	-0.117771084	6.376902962	99.96	530.1156	1
108.3352134	0.127839196	6.045020103	99.82	283.6681	1
76.5613942	-0.583584337	8.7273592	71.43	112.957	1
19.0673244	-0.505389222	5.114565849	99.96	321.1547	1
39.6433292	-0.493121693	9.813006783	99.96	195.2652	1
38.3112862	-0.633240997	8.896782112	100	207.4502	1
166.4616782	-0.377275838	6.862933159	100	57.6258	1
54.7976789	-0.432238193	5.958113289	100	177.8055	1
7.820102	0.278873239	8.161262321	21.31	938.7777	1
31.4647232	0.041901408	6.056615257	65.33	89.0299	1
36.5050817	-0.094207317	4.986507607	38.73	231.0204	1
37.9550576	-0.355588235	6.261974525	99.96	99.7092	1
119.7835234	-0.647432306	6.938358498	99.96	109.1889	1
66.619213	-0.434395973	5.060057259	97.53	179.6471	1
59.3143633	-0.157116105	6.079578209	99.98	170.9172	1
79.4789875	-0.780406386	6.495014381	99.95	101.3984	1
85.5856853	-0.417487047	4.557316399	99.98	128.5643	1
59.8365281	0.423148148	6.520478249	100	263.2903	1
95.9334507	-0.631370328	9.565190315	99.96	96.433	1
60.3511229	-0.230783939	8.88769207	81.02	284.9864	1
38.9788859	-0.515921788	7.148833275	99.91	264.1779	1
110.5088468	-0.255693582	6.346494102	99.81	43.762	1
121.7674902	-0.238287865	6.020522499	99.98	80.169	1
128.0676493	-0.333244916	5.531138802	99.07	171.8881	1
109.4052166	-0.284102564	6.058888817	100	534.3093	1
34.1055939	-0.634693878	9.342903328	99.96	136.9655	1
21.1785827	-0.592972973	4.24623661	100	832.63	1
120.1488583	-0.255935423	6.418565941	99.93	105.4374	1
25.6665009	-0.077586207	5.548361015	99.98	317.2586	1
61.4942087	-0.277007299	6.108168221	99.95	95.4559	1
21.6015527	0.121938776	5.009868431	99.84	80.9785	1
115.413454	-0.212487709	6.332284355	89.74	228.748	1
37.9073511	-0.079883382	8.217220879	100	123.8693	1
45.6367877	-0.287228916	6.539064598	87.66	286.6248	1
53.3011681	-0.089452333	8.104852486	99.98	505.653	1
13.1531174	-0.548672566	8.486118507	25.24	35.1457	1
24.8114114	-0.031601732	8.942877007	100	317.4612	1
43.4381554	-0.976726343	5.214772987	100	540.9316	1
36.2149092	-0.319254658	5.682955742	100	287.1222	1
72.9011552	-0.752245509	9.539660835	100	105.8912	1
108.4168984	-0.276165254	9.226280022	99.84	325.241	1
24.2817759	-0.129439252	9.13299427	95.88	781.4912	1
44.5105283	-0.708515815	5.436274529	99.93	133.9321	1
28.6960669	0.039215686	8.437058067	100	415.6774	1
91.9596109	-0.444417476	6.445280266	92.37	418.622	1
67.4926607	-0.620588235	9.019594383	100	366.4925	1
20.7257338	-0.026923077	8.436929131	42.98	3423.9254	1
88.0496016	0.403945746	8.824770927	97.5	456.2572	1
67.939303	-1.06762226	8.945713615	99.86	54.257	1
13.0679429	0.040677966	6.403333092	99.67	64.8446	1
53.3768868	-0.272279261	5.336181068	100	892.4839	1
27.0847901	-0.497890295	5.818687248	99.24	519.3452	1
8.3616936	-0.215584416	10.25538883	98.68	417.8422	1
16.5098486	-0.309459459	7.717905235	100	3750.9606	1
85.5390131	-0.359066667	8.196655464	27.9	15.8686	1
83.2143267	-0.33379694	6.125106239	85.65	37.6738	1
66.0311445	-0.212816189	5.724732399	100	215.2846	1
82.6116624	-0.515062762	8.84462719	99.77	145.3743	1
72.4045674	-0.977046549	5.910368538	99.01	122.3161	1
64.4937105	-1.086486486	5.109961891	99.98	592.5674	1
35.6957197	-0.262576687	4.957519722	99.98	158.2244	1
9.5002719	-1.156470588	6.72282505	78.23	4236.7406	1
19.6968237	-1.634269663	9.564029884	94.82	6031.4551	1
38.1592075	-0.457834758	4.897384071	99.98	92.2187	1
68.5907791	-0.285806452	9.565448189	100	719.6829	1
74.7502458	-0.241052632	7.537896156	98.48	325.0663	1
61.6207021	-0.106440072	5.733144569	99.98	135.6167	1
38.1229347	-0.208045977	5.540460396	100	246.8165	1
35.8903538	-0.144152047	9.321113014	99.65	209.1412	1
14.1881411	-0.847580645	6.016373253	99.95	473.2866	1
41.0159485	-0.702445652	5.674714088	98.78	1082.5184	1
22.7606215	-0.305797101	5.924919319	99.96	1258.3952	1
30.7055162	-0.289138577	4.813432884	100	494.0537	1
93.8624266	-0.356242568	5.952713585	99.98	172.319	1
79.6428852	-0.289370629	5.702224159	99.98	126.0685	1
137.3026299	-0.715738499	4.896815681	99.89	89.5411	1
59.56493	0.006500956	8.789313316	99.89	44.6126	1
36.3802503	-0.052694611	9.386870766	56.85	863.1621	1
61.7897953	-0.741154562	8.610026741	99.91	142.1249	1
72.3042603	-0.438485317	5.454804039	99.84	681.013	1
37.8772924	-0.678125	7.658167458	99.88	795.985	1
59.5757775	-0.372296015	4.928986549	98.36	70.9594	1
59.2449816	-0.427480916	5.534662819	99.98	443.3672	1
20.2510115	0.216753927	6.701737785	99.95	801.9071	1
50.6574975	0.478354978	6.243331337	100	342.5295	1
47.8201033	-0.050340136	5.678977013	99.88	2172.7818	1
53.4272317	-0.149253731	9.299193764	98.27	419.7329	1
28.1623523	-0.3328	8.523703575	97.09	728.662	1
41.3152456	0.08	5.702963066	98.2	766.6038	1
43.7571461	-0.213506494	9.330912209	100	4322.44	1
49.799536	-0.194	4.916766167	99.95	2302.1701	1
8.8593001	-1.375675676	4.050028419	100	731.2417	1
52.2808009	0.028898129	5.009584236	99.84	167.2628	1
38.0051208	-0.213793103	6.382132149	96.46	452.0715	1
55.0131984	0.351167315	7.114673042	97.25	900.1502	1
284.7752998	0.121570881	6.773980141	99.98	112.9408	1
49.626126	-0.426834862	9.268377876	99.93	149.4551	1
46.3394702	-0.117169374	5.056931114	5.24	149.3066	1
43.6828675	-0.023958333	5.682159996	100	65.4897	1
18.0977519	0.024074074	6.117319298	100	419.8336	1
60.2352606	-0.955728155	7.117685509	100	467.1348	1
48.4853493	0.577149321	9.14298687	99.89	194.7813	1
58.6043628	-0.245454545	6.873391533	99.33	2395.1548	1
50.383624	-0.046085011	5.910141182	42.73	51.7194	1
50.5537317	-0.071681416	5.836364174	48.19	140.8547	1
59.1147983	-0.25745098	7.756214714	99.72	688.3523	1
134.108361	-0.009559435	6.028479958	99.93	66.0957	1
38.0750638	-0.163793103	6.716629601	99.52	640.8474	1
30.2156333	-0.686486486	5.427407646	99.98	446.5462	1
53.5453117	0.403846154	8.785380745	100	109.3268	1
9.751749	-1.151807229	5.537050056	99.81	59.8611	1
152.7001936	-0.897026022	4.917846107	99.98	393.1427	1
35.6232936	-0.220062696	8.753726768	100	91.9853	1
37.4549292	-0.239710145	6.422828865	100	444.3183	1
10.324831	-0.391208791	10.05798664	99.84	79.8317	1
52.1259092	0.164565217	8.322626686	100	197.8679	1
61.3097713	-0.017290553	5.912869453	99.42	160.0544	1
96.9199554	-0.264611872	6.368661308	99.95	79.7366	1
58.2857809	0.083809524	5.941061592	99.84	22.5894	1
41.8657373	-0.503957784	5.113997459	47.15	1390.1993	1
10.469418	-0.154347826	8.859970665	4.69	376.4109	1
123.8909375	-0.440963855	5.635438347	96.46	16.111	1
36.7592921	-0.169592476	4.514289284	36.96	84.972	1
33.583483	-0.469256757	6.013758659	98.64	352.8961	1
75.3385427	-0.445788668	7.418818474	96.97	52.8123	1
45.9217489	-0.577020202	5.620717049	97.06	333.6612	1
47.0595317	-0.288321168	5.433887291	100	374.4968	1
32.7358703	-0.324475524	8.646257973	99.88	291.3036	1
51.8276736	0.023368421	5.329019356	93.28	104.1659	1
42.7274839	-0.377688172	6.111180687	98.66	99.8585	1
36.3918605	-0.561212121	9.176188087	100	223.4415	1
32.5342465	-0.401369863	6.010632515	100	169.6893	1
66.4997604	-1.115306122	8.659216118	100	158.834	1
14.1669872	-0.194444444	4.874705315	100	1184.2227	1
12.7319721	0.299130435	6.678831673	99.98	1072.9907	1
34.6257582	-0.451644737	8.842693138	86.73	1351.0266	1
46.5545468	-0.133882353	6.854691505	99.96	93.4527	1
31.9530813	-0.556989247	5.28661747	61.98	1640.2438	1
35.3971814	-0.388401254	7.824737358	42.34	10.3293	1
79.2268251	0.077222222	5.625889397	99.89	46.1687	1
37.5176572	-0.075652174	7.639069557	99.98	92.4538	1
64.7533795	-0.655026455	4.904147911	100	63.9416	1
185.0320419	-0.84092289	5.079268837	100	286.5642	1
50.5049039	-0.253555556	5.219831657	79.82	1158.2776	1
93.3464123	-0.914233129	5.490101051	99.89	171.1278	1
19.8082995	-0.259428571	7.745813179	60.59	480.9879	1
25.9076033	0.1175	6.219458961	99.96	1637.994	1
83.5596544	-0.520788043	5.491522026	100	136.7127	1
38.6309459	-0.083714286	5.594343758	99.84	105.2123	1
42.7172716	0.019143577	6.110384941	46.48	1531.5379	1
121.7094994	-0.34359673	5.906674004	100	102.1049	1
60.012916	-0.162803738	8.301287651	99.82	69.47	1
69.8355323	-0.469823435	9.31170063	87.59	247.7688	1
21.7092619	-0.317085427	7.071077538	97.55	176.9797	1
37.4982925	-0.379090909	5.02959156	100	89.5538	1
61.977301	-1.170841121	5.733428764	100	321.614	1
55.1274934	-0.165767635	8.59648838	33.28	90.0073	1
29.1269788	0.038095238	8.462780952	32.03	1271.2749	1
28.5738214	-0.255555556	9.780192375	95.28	623.7135	1
10.7060306	0.05	4.826335335	99.95	116.9723	1
50.0213881	-0.934285714	9.874058342	96.69	287.9871	1
20.1226725	-0.009444444	5.916279793	100	1769.1572	1
75.7001413	0.47252907	9.169418907	97.62	199.1836	1
95.9444814	-0.302135231	8.6260149	83.2	287.3408	1
95.9784193	-0.309327037	8.564447594	90.48	297.1388	1
120.2588896	-0.337809524	8.816003227	69.13	19.4183	1
16.5857359	0.457534247	9.241172218	100	600.0273	1
54.9301423	-0.104225352	5.149521828	100	522.5374	1
52.3088087	-0.275163399	6.062753868	94.17	234.0935	1
20.3952871	0.2	8.75527401	84.79	170.0195	1
64.9403644	-0.195172414	7.562791634	53.71	418.1231	1
64.7239297	-0.203979239	6.663144112	85.37	244.4944	1
45.2149108	-0.091911765	5.261608315	99.03	113.0735	1
111.1116004	-0.433399602	8.766362572	99.79	123.5607	1
45.7456799	-0.32097561	6.132665825	100	1267.8461	1
62.0386789	-0.018511797	9.465199852	100	37.3668	1
56.1399833	-0.206477733	5.300258827	99.56	479.3787	1
17.4277768	0.051234568	5.168221855	100	2795.0842	1
53.1346715	-0.28377193	6.40623188	83.41	61.1521	1
62.653418	-0.183544304	6.060366631	13.26	89.3169	1
25.5065591	-0.851769912	4.778761101	99.96	151.4958	1
21.0971698	0.175263158	5.38278904	99.96	1004.0374	1
48.0233701	-0.211188811	7.224144936	88.42	1087.2482	1
14.1470557	0.248507463	4.385605812	62.61	3429.5348	1
38.5036424	0.150887574	5.860066032	40.1	76.5097	1
63.9400006	-0.176748252	7.298319817	6.61	421.3038	1
40.0974173	-0.076373626	5.483053017	98.75	114.479	1
28.3082019	-0.488846154	6.215878105	99.12	114.5338	1
102.386316	-0.130573248	5.972777748	99.89	639.3298	1
47.313028	-0.096511628	9.560935402	99.91	3804.3962	1
30.1655007	-0.842222222	9.952065086	97.59	200.2843	1
39.2066483	-0.388764045	5.135823631	99.93	4321.49	1
81.4907226	-0.041765481	5.831476021	14.9	919.7673	1
11.4301231	0.016981132	7.724043846	100	1195.0459	1
54.2057951	0.042376238	5.464637184	99.98	238.8874	1
31.3178628	-0.746101695	10.91960659	100	433.8095	1
59.6629316	-0.42480916	6.549977684	60.23	5158.2843	1
59.7799916	-0.433778626	6.741752434	71.06	2790.3769	1
52.6887391	-0.00678337	8.309861946	33.99	48.3191	1
45.8604144	-0.354196643	5.510108376	99.98	315.2224	1
82.5645828	0.120325203	7.661748314	100	94.1224	1
62.3315871	-0.090073529	7.823190117	99.86	49.5003	1
56.7535563	-0.204109589	5.456509209	99.89	427.9882	1
17.6536766	-0.563694268	4.583917046	99.44	950.3935	1
16.8615656	-0.613422819	4.135514259	100	898.0275	1
41.4708214	-0.0703125	5.542336082	99.98	543.7131	1
32.0877499	-0.767449664	6.250606728	52.79	227.5576	1
24.7311183	-0.571555556	9.874187279	98.64	164.0337	1
45.6092923	-0.32406015	5.075801659	99.91	82.9931	1
38.502127	-0.043380282	9.28578434	99.61	39.5251	1
66.4454503	-0.212033898	5.997332191	99.96	129.8231	1
24.9289623	-0.433936652	10.57392712	100	5755.1296	1
10.9353455	-0.806122449	6.952227211	99.86	84.441	1
35.2773458	-0.466134185	4.575902748	99.45	68.0715	1
33.9245647	-0.313268608	7.594791985	100	530.9238	1
39.2286066	-0.461731844	4.415673637	99.98	115.0255	1
39.7798855	-0.250708215	5.338738823	86.25	1806.5177	1
156.3203471	-0.316905444	5.954361916	100	98.9774	1
22.1324177	-0.475510204	4.201674843	100	104.6289	1
39.2007284	-0.307758621	9.107980537	99.96	68.7995	1
51.0604573	0.62832618	8.00215435	99.7	528.9505	1
35.194133	0.007210031	5.288549995	56.83	684.6722	1
11.0483858	0.08440367	7.778062248	0.14	0.1674	1
70.2390666	-0.798517298	9.221767235	99.22	191.9496	1
10.5131774	0.450980392	8.140954781	11.9	4995.7757	1
12.4079389	-0.028828829	5.685115623	6.52	602.3007	1
144.4314797	-0.301311728	5.774978065	99.95	224.3848	1
30.2061494	-0.193382353	6.31119709	99.98	60.4264	1
74.235774	-0.127477477	5.721606255	92.81	228.0921	1
68.415846	-0.111330049	6.579249763	90.62	212.2093	1
36.6577428	-0.054518072	8.168547249	93.32	217.6838	1
165.1913245	0.025240715	6.863615227	66.98	27.1869	1
87.6217055	-0.285583224	6.372469521	75.07	118.6646	1
83.7867646	-0.017693316	4.995033455	95.61	805.7345	1
123.8230099	-0.057602862	6.252652931	95.91	229.8595	1
99.408933	-0.200560538	6.492740822	82.97	114.459	1
21.4138538	-0.640609137	9.074134636	80.22	628.2677	1
21.2969548	-0.811578947	10.41726894	93.72	229.8644	1
92.7950049	-0.638256659	9.074328041	99.72	125.5939	1
28.698501	-0.931060606	9.675237846	99.81	314.2747	1
25.7833447	0.885470085	6.790406609	99.96	180.8189	1
49.2477803	-0.23446712	5.907242393	98.2	320.7778	1
24.6235576	0.316818182	9.447535515	100	144.5738	1
20.2159096	-0.267222222	7.587687111	98.59	105958.7494	1
25.7002028	-0.327467811	8.418297768	60.02	1878.5223	1
611.149394	-0.314500278	5.145145226	99.98	82.8724	1
244.2499063	0.028140477	5.125422096	100	57.2344	1
46.5621323	-0.050245098	5.699325371	58.54	40.8771	1
51.2393538	-0.205333333	8.499334526	27.27	10.8752	1
39.7420451	-0.839832869	6.933981895	99.91	43.9939	1
47.731649	0.146300716	5.058181572	99.96	93.9882	1
45.6457778	-0.848641975	5.031183052	99.93	44.5174	1
129.0916368	-1.052826855	5.240236855	100	1246.6656	1
17.7814398	-0.716883117	8.919346046	6.59	27.4563	1
15.7357654	-0.473049645	6.294259071	99.95	365.0628	1
39.1666166	-0.268285714	6.968085289	100	504.3215	1
67.7742715	-0.21902439	9.040353203	32.33	2159.4027	1
53.1259283	0.621095335	6.401400566	100	589.741	1
113.0631091	-0.493897638	5.326063728	99.98	153.7399	1
51.618548	-0.416926503	8.784155846	99.95	131.4621	1
31.2333662	-1.050694444	9.225312996	100	128.8467	1
32.4738734	-0.146735395	6.452783012	94.57	1022.2199	1
11.791113	-0.980612245	5.373808479	100	485.4406	1
26.4247987	-0.381666667	8.90007	100	2512.4066	1
67.2099909	-0.661073826	5.008959007	97.87	30.7377	1
